Dataset	ScanNumber	AGC	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
367029	18959	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 307.25@hcd45.00 [100.00-1855.00]	2.21	0.17	159.91
367029	18960	Predicted	641.868	7	1	1.01	3	610.9877	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 610.99@hcd45.00 [100.00-1845.00]	2.21	0.21	159.97
367029	18961	Predicted	758.818	8	1	1.13	3	540.6321	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 541.62@hcd45.00 [100.00-1635.00]	2.21	0.21	159.97
367029	18962	Predicted	882.340	9	1	1.25	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 716.40@hcd45.00 [100.00-2000.00]	2.21	0.17	159.97
367029	18963	Predicted	1000.000	10	1	1.37	5	757.3762	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 757.57@hcd45.00 [100.00-2000.00]	2.21	0.17	159.97
367029	18964	Predicted	1000.000	11	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 355.07@hcd45.00 [100.00-2000.00]	2.21	0.19	160.06
367029	18965	On	13.691	1	0	0.57	2	344.0978	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.18	160.03
367029	18966	Predicted	116.892	2	1	0.49	2	344.0978	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 344.10@hcd45.00 [100.00-700.00]	2.21	0.18	160.03
367029	18967	Predicted	313.417	3	1	0.68	2	809.8771	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=56eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 809.88@hcd45.00 [100.00-1630.00]	2.21	0.18	160.03
367029	18968	Predicted	217.566	4	1	0.59	3	741.3621	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=41eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 741.70@hcd45.00 [100.00-2000.00]	2.21	0.18	160.03
367029	18969	Predicted	418.074	5	1	0.79	4	774.6269	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 774.88@hcd45.00 [100.00-2000.00]	2.21	0.18	160.03
367029	18970	Predicted	426.658	6	1	0.79	2	734.8533	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=51eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 734.85@hcd45.00 [100.00-1480.00]	2.21	0.24	159.85
367029	18971	Predicted	509.560	7	1	0.88	4	820.1654	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 820.42@hcd45.00 [100.00-2000.00]	2.21	0.24	159.85
367029	18972	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 323.02@hcd45.00 [100.00-1950.00]	2.21	0.24	159.85
367029	18973	Predicted	1000.000	9	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 396.21@hcd45.00 [100.00-2000.00]	2.21	0.20	159.97
367029	18974	Predicted	265.868	10	1	0.64	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 740.78@hcd45.00 [100.00-2000.00]	2.20	0.17	159.94
367029	18975	Predicted	689.644	11	1	1.06	2	868.0504	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=60eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 868.05@hcd45.00 [100.00-1750.00]	2.20	0.17	159.94
367029	18976	On	13.693	1	0	0.57	4	804.9142	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.20	0.17	159.94
367029	18977	Predicted	974.914	2	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 311.18@hcd45.00 [100.00-1880.00]	2.21	0.21	160.12
367029	18978	Predicted	594.665	3	1	0.97	3	797.0799	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=44eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 797.42@hcd45.00 [100.00-2000.00]	2.21	0.21	160.12
367029	18979	Predicted	509.333	4	1	0.87	3	535.6118	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 535.61@hcd45.00 [100.00-1620.00]	2.21	0.21	160.12
367029	18980	Predicted	590.870	5	1	0.96	3	667.3694	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 667.71@hcd45.00 [100.00-2000.00]	2.21	0.21	159.91
367029	18981	Predicted	693.595	6	1	1.06	4	769.3997	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 769.40@hcd45.00 [100.00-2000.00]	2.21	0.21	159.91
367029	18982	Predicted	955.053	7	1	1.32	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=22eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 523.11@hcd45.00 [100.00-2000.00]	2.21	0.17	159.76
367029	18983	Predicted	879.154	8	1	1.25	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 701.33@hcd45.00 [100.00-2000.00]	2.21	0.17	159.76
367029	18984	Predicted	1000.000	9	1	1.36	3	579.0351	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 579.04@hcd45.00 [100.00-1750.00]	2.21	0.19	160.27
367029	18985	Predicted	624.487	10	1	0.99	4	683.6370	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 683.64@hcd45.00 [100.00-2000.00]	2.21	0.19	160.27
367029	18986	Predicted	873.499	11	1	1.24	3	808.4360	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=45eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 808.44@hcd45.00 [100.00-2000.00]	2.21	0.17	160.03
367029	18987	On	15.977	1	0	0.57	2	741.9210	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.17	160.03
367029	18988	Predicted	305.989	2	1	0.71	3	626.0068	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 626.01@hcd45.00 [100.00-1890.00]	2.21	0.18	160.06
367029	18989	Predicted	306.711	3	1	0.67	3	633.3948	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 633.73@hcd45.00 [100.00-1915.00]	2.21	0.18	160.06
367029	18990	Predicted	423.871	4	1	0.79	4	680.3609	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 681.36@hcd45.00 [100.00-2000.00]	2.21	0.18	160.06
367029	18991	Predicted	672.296	5	1	1.04	4	497.2895	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=23eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 497.54@hcd45.00 [100.00-2000.00]	2.21	0.18	160.06
367029	18992	Predicted	607.495	6	1	0.98	4	694.8648	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 695.11@hcd45.00 [100.00-2000.00]	2.21	0.19	160.12
367029	18993	Predicted	519.119	7	1	0.88	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 632.33@hcd45.00 [100.00-2000.00]	2.21	0.19	160.12
367029	18994	Predicted	858.352	8	1	1.22	4	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=22eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 475.55@hcd45.00 [100.00-1915.00]	2.21	0.19	159.73
367029	18995	Predicted	467.021	9	1	0.84	4	680.3609	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 680.36@hcd45.00 [100.00-2000.00]	2.21	0.19	159.73
367029	18996	Predicted	401.408	10	1	0.77	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 726.07@hcd45.00 [100.00-2000.00]	2.21	0.19	159.73
367029	18997	Predicted	897.080	11	1	1.27	2	791.9122	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=55eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 791.91@hcd45.00 [100.00-1595.00]	2.21	0.22	160.06
367029	18998	On	13.853	1	0	0.57	2	580.7966	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.22	160.06
367029	18999	Predicted	78.835	2	1	0.46	2	580.7968	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=40eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 581.80@hcd45.00 [100.00-1175.00]	2.21	0.24	159.94
367029	19000	Predicted	439.249	3	1	0.81	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 794.90@hcd45.00 [100.00-2000.00]	2.21	0.24	159.94
367029	19001	Predicted	1000.000	4	1	1.37	4	615.3398	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 615.34@hcd45.00 [100.00-2000.00]	2.21	0.24	159.94
367029	19002	Predicted	1000.000	5	1	1.36	3	959.8173	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=53eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 959.82@hcd45.00 [100.00-2000.00]	2.21	0.19	160.00
367029	19003	Predicted	914.703	6	1	1.29	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=39eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 921.49@hcd45.00 [100.00-2000.00]	2.21	0.19	160.00
367029	19004	Predicted	1000.000	7	1	1.36	2	466.7411	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 466.74@hcd45.00 [100.00-945.00]	2.21	0.19	159.97
367029	19005	Predicted	836.691	8	1	1.21	2	947.4833	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=66eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 947.48@hcd45.00 [100.00-1905.00]	2.21	0.19	159.97
367029	19006	Predicted	1000.000	9	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 863.93@hcd45.00 [100.00-2000.00]	2.21	0.20	159.85
367029	19007	Predicted	1000.000	10	1	1.37	3	816.4175	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=45eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 816.42@hcd45.00 [100.00-2000.00]	2.21	0.20	159.85
367029	19008	Predicted	1000.000	11	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 898.20@hcd45.00 [100.00-2000.00]	2.21	0.19	160.00
367029	19009	On	14.004	1	0	0.57	2	793.8910	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.20	160.12
367029	19010	Predicted	109.534	2	1	0.52	3	584.6791	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 585.01@hcd45.00 [100.00-1770.00]	2.21	0.20	160.12
367029	19011	Predicted	194.326	3	1	0.56	4	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 805.17@hcd45.00 [100.00-2000.00]	2.21	0.20	160.12
367029	19012	Predicted	277.189	4	1	0.65	2	622.8409	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=43eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 622.84@hcd45.00 [100.00-1260.00]	2.21	0.20	160.12
367029	19013	Predicted	292.169	5	1	0.66	2	876.5129	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=61eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 877.01@hcd45.00 [100.00-1765.00]	2.21	0.20	160.12
367029	19014	Predicted	228.924	6	1	0.59	3	662.7148	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 663.05@hcd45.00 [100.00-2000.00]	2.21	0.21	159.97
367029	19015	Predicted	250.765	7	1	0.62	4	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=33eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 720.12@hcd45.00 [100.00-2000.00]	2.21	0.21	159.97
367029	19016	Predicted	337.845	8	1	0.70	3	692.3729	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 692.71@hcd45.00 [100.00-2000.00]	2.21	0.21	159.97
367029	19017	Predicted	447.663	9	1	0.81	3	529.5976	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 529.60@hcd45.00 [100.00-1600.00]	2.21	0.21	159.97
367029	19018	Predicted	474.198	10	1	0.84	5	644.3323	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 644.33@hcd45.00 [100.00-2000.00]	2.21	0.18	160.03
367029	19019	Predicted	817.293	11	1	1.19	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=23eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 551.11@hcd45.00 [100.00-2000.00]	2.21	0.18	160.03
367029	19020	On	13.491	1	0	0.57	2	793.8903	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.19	159.97
367029	19021	Predicted	627.796	2	1	0.99	3	640.3420	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 640.34@hcd45.00 [100.00-1935.00]	2.21	0.19	159.97
367029	19022	Predicted	606.138	3	1	0.97	3	710.7495	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=39eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 711.08@hcd45.00 [100.00-2000.00]	2.21	0.19	159.97
367029	19023	Predicted	1000.000	4	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 832.45@hcd45.00 [100.00-2000.00]	2.21	0.21	160.03
367029	19024	Predicted	534.446	5	1	0.90	3	541.2869	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 541.62@hcd45.00 [100.00-1635.00]	2.21	0.21	160.03
367029	19025	Predicted	1000.000	6	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=44eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1020.28@hcd45.00 [100.00-2000.00]	2.21	0.19	159.94
367029	19026	Predicted	1000.000	7	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=43eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1000.55@hcd45.00 [100.00-2000.00]	2.21	0.19	159.94
367029	19027	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 431.09@hcd45.00 [100.00-2000.00]	2.21	0.17	160.03
367029	19028	Predicted	361.015	9	1	0.73	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 691.92@hcd45.00 [100.00-2000.00]	2.21	0.17	160.03
367029	19029	Predicted	1000.000	10	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 425.16@hcd45.00 [100.00-2000.00]	2.21	0.20	160.12
367029	19030	Predicted	1000.000	11	1	1.37	4	1145.5497	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=53eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1145.55@hcd45.00 [100.00-2000.00]	2.21	0.20	160.12
367029	19031	On	13.013	1	0	0.57	3	584.6788	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.20	160.12
367029	19032	Predicted	382.967	2	1	0.79	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 345.09@hcd45.00 [100.00-2000.00]	2.21	0.20	160.12
367029	19033	Predicted	239.912	3	1	0.61	3	741.3632	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=41eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 741.70@hcd45.00 [100.00-2000.00]	2.21	0.20	160.12
367029	19034	Predicted	545.358	4	1	0.92	2	734.8525	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=51eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 734.85@hcd45.00 [100.00-1480.00]	2.20	0.21	160.03
367029	19035	Predicted	530.802	5	1	0.90	4	774.8773	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 774.88@hcd45.00 [100.00-2000.00]	2.20	0.21	160.03
367029	19036	Predicted	434.928	6	1	0.81	4	820.1669	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 820.67@hcd45.00 [100.00-2000.00]	2.20	0.21	160.03
367029	19037	Predicted	860.048	7	1	1.22	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 307.23@hcd45.00 [100.00-1855.00]	2.21	0.16	160.03
367029	19038	Predicted	688.264	8	1	1.06	3	781.4285	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=43eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 781.43@hcd45.00 [100.00-2000.00]	2.21	0.16	160.03
367029	19039	Predicted	522.000	9	1	0.88	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 323.15@hcd45.00 [100.00-1950.00]	2.21	0.16	160.00
367029	19040	Predicted	945.751	10	1	1.31	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 666.33@hcd45.00 [100.00-2000.00]	2.21	0.16	160.00
367029	19041	Predicted	647.579	11	1	1.01	3	611.3085	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 611.31@hcd45.00 [100.00-1845.00]	2.21	0.16	160.00
367029	19042	On	15.603	1	0	0.57	2	622.8406	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.18	159.94
367029	19043	Predicted	416.599	2	1	0.81	2	908.9462	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=63eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 908.95@hcd45.00 [100.00-1830.00]	2.21	0.18	159.94
367029	19044	Predicted	946.133	3	1	1.32	2	811.4233	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=56eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 811.42@hcd45.00 [100.00-1635.00]	2.21	0.18	159.94
367029	19045	Predicted	766.225	4	1	1.13	3	808.4308	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=45eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 808.43@hcd45.00 [100.00-2000.00]	2.20	0.19	159.97
367029	19046	Predicted	360.982	5	1	0.72	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 344.10@hcd45.00 [100.00-2000.00]	2.21	0.15	159.91
367029	19047	Predicted	1000.000	6	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 757.38@hcd45.00 [100.00-2000.00]	2.21	0.15	159.91
367029	19048	Predicted	698.561	7	1	1.06	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=23eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 535.61@hcd45.00 [100.00-2000.00]	2.21	0.15	159.91
367029	19049	Predicted	230.865	8	1	0.60	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 719.40@hcd45.00 [100.00-2000.00]	2.21	0.17	159.97
367029	19050	Predicted	1000.000	9	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 355.07@hcd45.00 [100.00-2000.00]	2.21	0.17	159.97
367029	19051	Predicted	1000.000	10	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 318.19@hcd45.00 [100.00-1920.00]	2.21	0.21	159.94
367029	19052	Predicted	915.678	11	1	1.28	5	788.3920	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 788.39@hcd45.00 [100.00-2000.00]	2.21	0.21	159.94
367029	19053	On	14.807	1	0	0.57	2	908.9453	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.20	0.20	160.00
367029	19054	Predicted	234.652	2	1	0.63	3	626.0081	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 626.34@hcd45.00 [100.00-1890.00]	2.20	0.20	160.00
367029	19055	Predicted	447.852	3	1	0.82	3	633.3951	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 633.73@hcd45.00 [100.00-1915.00]	2.20	0.20	160.00
367029	19056	Predicted	334.849	4	1	0.70	4	680.1111	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 680.86@hcd45.00 [100.00-2000.00]	2.21	0.21	159.94
367029	19057	Predicted	565.461	5	1	0.93	2	791.9125	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=55eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 792.42@hcd45.00 [100.00-1595.00]	2.21	0.21	159.94
367029	19058	Predicted	370.040	6	1	0.74	5	725.3834	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 725.58@hcd45.00 [100.00-2000.00]	2.21	0.21	159.94
367029	19059	Predicted	541.909	7	1	0.91	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 632.33@hcd45.00 [100.00-2000.00]	2.21	0.18	159.97
