Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
323682	7842	Predicted	4	1.276	10	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1003.01@cid35.00 [265.00-2000.00]	1.82	0.30	159.82
323682	7843	Predicted	4	1.887	11	1	0.48	2	1056.1229	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1056.62@cid35.00 [280.00-2000.00]	1.81	0.32	159.76
323682	7844	On	3	0.527	1	0	2.56	3	1223.9602	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.32	159.76
323682	7845	Predicted	4	0.442	2	1	0.46	3	1045.1979	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1045.53@cid35.00 [275.00-2000.00]	1.81	0.29	159.91
323682	7846	Predicted	4	0.492	3	1	0.46	3	941.1318	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 941.47@cid35.00 [245.00-2000.00]	1.81	0.29	159.91
323682	7847	Predicted	4	0.917	4	1	0.46	3	950.1614	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 950.50@cid35.00 [250.00-2000.00]	1.81	0.29	159.91
323682	7848	Predicted	4	1.039	5	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 859.83@cid35.00 [225.00-2000.00]	1.82	0.29	159.52
323682	7849	Predicted	4	0.847	6	1	0.47	3	646.9993	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 647.00@cid35.00 [165.00-1955.00]	1.82	0.29	159.52
323682	7850	Predicted	4	1.182	7	1	0.47	3	669.0118	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 669.35@cid35.00 [170.00-2000.00]	1.82	0.29	159.52
323682	7851	Predicted	4	0.776	8	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 897.26@cid35.00 [235.00-2000.00]	1.82	0.29	159.52
323682	7852	Predicted	4	0.989	9	1	0.47	3	771.7190	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 772.05@cid35.00 [200.00-2000.00]	1.81	0.34	160.06
323682	7853	Predicted	4	1.485	10	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1129.58@cid35.00 [300.00-2000.00]	1.81	0.34	160.06
323682	7854	Predicted	4	1.492	11	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1027.54@cid35.00 [270.00-2000.00]	1.81	0.34	160.06
323682	7855	On	3	0.494	1	0	2.56	3	1223.9601	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.34	160.06
323682	7856	Predicted	4	0.181	2	1	0.46	3	1073.5674	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1073.90@cid35.00 [285.00-2000.00]	1.81	0.32	160.27
323682	7857	Predicted	4	0.285	3	1	0.47	5	639.5408	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 639.74@cid35.00 [165.00-2000.00]	1.81	0.36	159.88
323682	7858	Predicted	4	0.668	4	1	0.46	3	861.8179	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 862.15@cid35.00 [225.00-2000.00]	1.81	0.36	159.88
323682	7859	Predicted	4	0.842	5	1	0.47	3	773.3834	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 773.72@cid35.00 [200.00-2000.00]	1.81	0.36	159.88
323682	7860	Predicted	4	1.064	6	1	0.45	2	1411.1940	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1411.69@cid35.00 [375.00-2000.00]	1.81	0.36	159.88
323682	7861	Predicted	4	1.062	7	1	0.47	4	805.4290	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 805.68@cid35.00 [210.00-2000.00]	1.81	0.36	160.24
323682	7862	Predicted	4	1.193	8	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 930.48@cid35.00 [245.00-2000.00]	1.81	0.36	160.24
323682	7863	Predicted	4	1.142	9	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 835.76@cid35.00 [220.00-2000.00]	1.81	0.36	160.24
323682	7864	Predicted	4	1.201	10	1	0.47	4	735.6285	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 735.88@cid35.00 [190.00-2000.00]	1.81	0.36	160.24
323682	7865	Predicted	4	2.079	11	1	0.43	2	825.9066	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 826.41@cid35.00 [215.00-1665.00]	1.81	0.31	160.24
323682	7866	On	3	0.521	1	0	2.56	3	941.1309	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.31	160.24
323682	7867	Predicted	4	0.722	2	1	0.46	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1055.00@cid35.00 [280.00-2000.00]	1.81	0.30	159.91
323682	7868	Predicted	4	0.675	3	1	0.45	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1406.33@cid35.00 [375.00-2000.00]	1.81	0.30	159.91
323682	7869	Predicted	4	0.976	4	1	0.47	3	679.3604	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 679.69@cid35.00 [175.00-2000.00]	1.81	0.30	159.91
323682	7870	Predicted	4	0.719	5	1	0.46	3	1128.9039	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1128.90@cid35.00 [300.00-2000.00]	1.81	0.29	160.33
323682	7871	Predicted	4	1.948	6	1	0.46	2	966.0040	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 966.00@cid35.00 [255.00-1945.00]	1.81	0.29	160.33
323682	7872	Predicted	4	1.026	7	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 847.43@cid35.00 [220.00-2000.00]	1.81	0.29	160.33
323682	7873	Predicted	4	1.490	8	1	0.46	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1086.56@cid35.00 [285.00-2000.00]	1.81	0.29	160.33
323682	7874	Predicted	4	1.901	9	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1175.97@cid35.00 [310.00-2000.00]	1.81	0.29	160.18
323682	7875	Predicted	4	1.558	10	1	0.47	3	644.3383	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 644.34@cid35.00 [165.00-1945.00]	1.81	0.29	160.18
323682	7876	Predicted	4	1.169	11	1	0.46	3	1026.8663	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1026.87@cid35.00 [270.00-2000.00]	1.81	0.29	160.18
323682	7877	On	3	0.525	1	0	2.56	3	941.1309	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.29	160.18
323682	7878	Predicted	4	0.587	2	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 837.46@cid35.00 [220.00-2000.00]	1.81	0.28	160.06
323682	7879	Predicted	4	0.975	3	1	0.46	2	1018.5382	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1019.04@cid35.00 [270.00-2000.00]	1.81	0.33	160.00
323682	7880	Predicted	4	1.071	4	1	0.46	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 927.46@cid35.00 [245.00-2000.00]	1.81	0.33	160.00
323682	7881	Predicted	4	0.655	5	1	0.45	3	1405.6636	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1405.66@cid35.00 [375.00-2000.00]	1.81	0.33	160.00
323682	7882	Predicted	4	1.678	6	1	0.45	2	1292.2249	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1292.73@cid35.00 [345.00-2000.00]	1.81	0.33	160.00
323682	7883	Predicted	4	0.689	7	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 846.76@cid35.00 [220.00-2000.00]	1.81	0.30	160.03
323682	7884	Predicted	4	1.607	8	1	0.46	3	1133.5946	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1134.26@cid35.00 [300.00-2000.00]	1.81	0.30	160.03
323682	7885	Predicted	4	1.226	9	1	0.47	5	741.7732	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 742.17@cid35.00 [190.00-2000.00]	1.81	0.30	160.03
323682	7886	Predicted	4	1.330	10	1	0.47	3	663.3542	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 663.69@cid35.00 [170.00-2000.00]	1.81	0.30	160.03
323682	7887	Predicted	4	1.776	11	1	0.47	3	842.1196	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 842.45@cid35.00 [220.00-2000.00]	1.81	0.32	159.55
323682	7888	On	3	0.548	1	0	2.56	3	861.8180	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.32	159.55
323682	7889	Predicted	4	1.881	2	1	0.47	2	994.5307	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 995.03@cid35.00 [260.00-2000.00]	1.81	0.29	160.51
323682	7890	Predicted	4	1.036	3	1	0.47	4	850.4474	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 850.95@cid35.00 [220.00-2000.00]	1.81	0.29	160.51
323682	7891	Predicted	4	1.306	4	1	0.46	3	1149.9240	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1150.59@cid35.00 [305.00-2000.00]	1.81	0.29	160.51
323682	7892	Predicted	4	1.107	5	1	0.47	3	884.1586	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 884.50@cid35.00 [230.00-2000.00]	1.82	0.31	159.91
323682	7893	Predicted	4	1.523	6	1	0.47	5	675.3732	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 675.77@cid35.00 [175.00-2000.00]	1.82	0.31	159.91
323682	7894	Predicted	4	1.500	7	1	0.46	3	1133.5950	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1133.59@cid35.00 [300.00-2000.00]	1.82	0.31	159.91
323682	7895	Predicted	4	1.805	8	1	0.47	3	793.0909	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 793.42@cid35.00 [205.00-2000.00]	1.82	0.31	159.91
323682	7896	Predicted	4	2.048	9	1	0.47	2	1022.5170	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1024.56@cid35.00 [270.00-2000.00]	1.81	0.37	160.00
323682	7897	Predicted	4	2.616	10	1	0.46	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 971.00@cid35.00 [255.00-1955.00]	1.81	0.37	160.00
323682	7898	Predicted	4	2.100	11	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 921.18@cid35.00 [240.00-2000.00]	1.81	0.37	160.00
323682	7899	On	3	0.521	1	0	2.56	3	663.3539	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.37	160.00
323682	7900	Predicted	4	0.507	2	1	0.45	3	1223.9612	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1224.63@cid35.00 [325.00-2000.00]	1.81	0.29	159.70
323682	7901	Predicted	4	0.671	3	1	0.46	4	899.7167	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 900.22@cid35.00 [235.00-2000.00]	1.81	0.29	160.18
323682	7902	Predicted	4	0.801	4	1	0.47	3	656.0422	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 656.38@cid35.00 [170.00-1980.00]	1.81	0.29	160.18
323682	7903	Predicted	4	0.755	5	1	0.47	5	719.9750	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 720.38@cid35.00 [185.00-2000.00]	1.81	0.29	160.18
323682	7904	Predicted	4	0.739	6	1	0.45	3	1223.9623	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1223.96@cid35.00 [325.00-2000.00]	1.81	0.29	160.18
323682	7905	Predicted	4	1.913	7	1	0.46	2	1113.1310	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1113.63@cid35.00 [295.00-2000.00]	1.81	0.35	160.00
323682	7906	Predicted	4	1.163	8	1	0.47	4	769.1434	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 769.39@cid35.00 [200.00-2000.00]	1.81	0.35	160.00
323682	7907	Predicted	4	1.473	9	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 844.47@cid35.00 [220.00-2000.00]	1.81	0.35	160.00
323682	7908	Predicted	4	1.622	10	1	0.47	4	776.9438	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 777.19@cid35.00 [200.00-2000.00]	1.81	0.35	160.00
323682	7909	Predicted	4	3.081	11	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1148.60@cid35.00 [305.00-2000.00]	1.81	0.31	159.94
323682	7910	On	3	0.525	1	0	2.56	3	663.3537	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.31	159.94
323682	7911	Predicted	4	1.600	2	1	0.36	1	1118.6580	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1118.66@cid35.00 [295.00-1130.00]	1.81	0.31	159.79
323682	7912	Predicted	4	1.135	3	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1096.93@cid35.00 [290.00-2000.00]	1.81	0.31	159.79
323682	7913	Predicted	4	0.882	4	1	0.47	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 849.18@cid35.00 [220.00-2000.00]	1.81	0.31	159.79
323682	7914	Predicted	4	1.318	5	1	0.46	3	1199.2842	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1199.95@cid35.00 [320.00-2000.00]	1.81	0.37	160.00
323682	7915	Predicted	4	2.136	6	1	0.47	2	998.0438	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 998.55@cid35.00 [260.00-2000.00]	1.81	0.37	160.00
323682	7916	Predicted	4	1.206	7	1	0.47	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 877.20@cid35.00 [230.00-2000.00]	1.81	0.37	160.00
323682	7917	Predicted	4	1.575	8	1	0.47	3	813.7605	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 814.09@cid35.00 [210.00-2000.00]	1.81	0.37	160.00
323682	7918	Predicted	4	1.850	9	1	0.45	3	573.6593	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 573.66@cid35.00 [145.00-1735.00]	1.82	0.33	159.76
323682	7919	Predicted	4	1.661	10	1	0.47	4	918.2189	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 918.47@cid35.00 [240.00-2000.00]	1.82	0.33	159.76
323682	7920	Predicted	4	1.562	11	1	0.46	4	1154.5704	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1155.07@cid35.00 [305.00-2000.00]	1.82	0.33	159.76
323682	7921	On	3	0.497	1	0	2.56	3	742.4218	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.82	0.33	159.76
323682	7922	Predicted	4	0.471	2	1	0.37	2	559.8328	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 559.83@cid35.00 [140.00-1130.00]	1.81	0.33	159.79
323682	7923	Predicted	4	0.581	3	1	0.47	4	820.1689	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 820.67@cid35.00 [215.00-2000.00]	1.81	0.33	159.79
323682	7924	Predicted	4	0.887	4	1	0.47	3	709.7255	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 710.06@cid35.00 [185.00-2000.00]	1.81	0.31	160.09
323682	7925	Predicted	4	3.035	5	1	0.36	1	1118.6581	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1120.66@cid35.00 [295.00-1135.00]	1.81	0.31	160.09
323682	7926	Predicted	4	1.264	6	1	0.46	2	1064.0837	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1064.59@cid35.00 [280.00-2000.00]	1.81	0.31	160.09
323682	7927	Predicted	4	1.453	7	1	0.46	3	1093.2219	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1093.56@cid35.00 [290.00-2000.00]	1.81	0.31	160.09
323682	7928	Predicted	4	1.339	8	1	0.46	4	987.0067	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 987.50@cid35.00 [260.00-2000.00]	1.81	0.29	160.09
323682	7929	Predicted	4	1.478	9	1	0.47	3	697.7399	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 698.07@cid35.00 [180.00-2000.00]	1.81	0.29	160.09
323682	7930	Predicted	4	1.494	10	1	0.46	3	1079.5126	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1080.18@cid35.00 [285.00-2000.00]	1.81	0.29	160.09
323682	7931	Predicted	4	1.524	11	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 916.45@cid35.00 [240.00-2000.00]	1.81	0.29	160.09
323682	7932	On	3	0.462	1	0	2.56	3	742.4219	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.29	159.73
323682	7933	Predicted	4	0.969	2	1	0.46	2	1030.0033	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1030.50@cid35.00 [270.00-2000.00]	1.81	0.29	160.00
323682	7934	Predicted	4	0.942	3	1	0.47	3	762.0707	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 762.40@cid35.00 [195.00-2000.00]	1.81	0.29	160.00
323682	7935	Predicted	4	0.664	4	1	0.46	3	1079.5155	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1079.51@cid35.00 [285.00-2000.00]	1.81	0.29	160.00
323682	7936	Predicted	4	0.306	5	1	0.47	3	742.4224	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 744.09@cid35.00 [190.00-2000.00]	1.81	0.29	160.00
323682	7937	Predicted	4	0.955	6	1	0.46	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1023.76@cid35.00 [270.00-2000.00]	1.81	0.29	160.03
323682	7938	Predicted	4	1.227	7	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1044.21@cid35.00 [275.00-2000.00]	1.81	0.29	160.03
323682	7939	Predicted	4	1.219	8	1	0.46	3	929.4661	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 929.80@cid35.00 [245.00-2000.00]	1.81	0.29	160.03
323682	7940	Predicted	4	0.571	9	1	0.43	2	859.9858	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 861.49@cid35.00 [225.00-1735.00]	1.81	0.29	160.03
323682	7941	Predicted	4	1.340	10	1	0.48	4	557.0685	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 557.32@cid35.00 [140.00-2000.00]	1.81	0.33	159.88
323682	7942	Predicted	4	1.294	11	1	0.46	2	1113.1295	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1115.64@cid35.00 [295.00-2000.00]	1.81	0.33	159.88
323682	7943	On	3	0.466	1	0	2.56	3	742.4219	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.33	159.88
323682	7944	Predicted	4	0.494	2	1	0.47	3	755.7355	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 756.07@cid35.00 [195.00-2000.00]	1.81	0.32	159.76
323682	7945	Predicted	4	0.752	3	1	0.43	2	859.9861	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 859.99@cid35.00 [225.00-1730.00]	1.81	0.32	159.76
323682	7946	Predicted	4	1.038	4	1	0.38	2	577.7963	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 577.80@cid35.00 [145.00-1170.00]	1.81	0.29	160.06
323682	7947	Predicted	4	0.982	5	1	0.46	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1041.52@cid35.00 [275.00-2000.00]	1.81	0.29	160.06
323682	7948	Predicted	4	0.927	6	1	0.47	3	647.6700	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 647.67@cid35.00 [165.00-1955.00]	1.81	0.29	160.06
323682	7949	Predicted	4	1.043	7	1	0.47	3	748.7197	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 750.77@cid35.00 [195.00-2000.00]	1.81	0.29	160.06
323682	7950	Predicted	4	1.272	8	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 898.19@cid35.00 [235.00-2000.00]	1.81	0.32	159.82
323682	7951	Predicted	4	1.062	9	1	0.47	4	589.0760	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 589.33@cid35.00 [150.00-2000.00]	1.81	0.32	159.82
323682	7952	Predicted	4	1.294	10	1	0.47	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 887.97@cid35.00 [230.00-2000.00]	1.81	0.32	159.82
323682	7953	Predicted	4	2.272	11	1	0.46	2	1142.5983	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1143.10@cid35.00 [300.00-2000.00]	1.81	0.32	159.82
323682	7954	On	3	0.438	1	0	2.56	3	742.4222	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.32	159.91
323682	7955	Predicted	4	0.863	2	1	0.47	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 826.67@cid35.00 [215.00-2000.00]	1.81	0.29	159.79
323682	7956	Predicted	4	0.882	3	1	0.47	4	634.3123	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 634.56@cid35.00 [160.00-2000.00]	1.81	0.29	159.79
323682	7957	Predicted	4	1.713	4	1	0.46	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1124.62@cid35.00 [295.00-2000.00]	1.81	0.29	159.79
323682	7958	Predicted	4	1.433	5	1	0.46	3	1068.8890	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1069.56@cid35.00 [280.00-2000.00]	1.81	0.29	159.79
323682	7959	Predicted	4	1.209	6	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 749.75@cid35.00 [195.00-2000.00]	1.81	0.29	160.15
323682	7960	Predicted	4	1.327	7	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 753.08@cid35.00 [195.00-2000.00]	1.81	0.29	160.15
323682	7961	Predicted	4	1.516	8	1	0.47	3	841.4454	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 841.78@cid35.00 [220.00-2000.00]	1.81	0.29	160.15
323682	7962	Predicted	4	3.177	9	1	0.48	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 832.46@cid35.00 [215.00-2000.00]	1.81	0.29	160.15
323682	7963	Predicted	4	1.551	10	1	0.47	3	687.0051	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 687.34@cid35.00 [175.00-2000.00]	1.81	0.29	159.76
323682	7964	Predicted	4	1.694	11	1	0.46	3	1228.6338	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1228.97@cid35.00 [325.00-2000.00]	1.81	0.29	159.76
323682	7965	On	3	0.461	1	0	2.56	3	742.4222	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.29	159.76
323682	7966	Predicted	4	1.004	2	1	0.47	3	766.0342	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 766.37@cid35.00 [200.00-2000.00]	1.81	0.28	160.12
323682	7967	Predicted	4	1.371	3	1	0.45	2	947.4857	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 947.99@cid35.00 [250.00-1910.00]	1.81	0.28	160.12
323682	7968	Predicted	4	1.344	4	1	0.46	2	1128.6124	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1129.11@cid35.00 [300.00-2000.00]	1.81	0.27	159.79
323682	7969	Predicted	4	1.147	5	1	0.47	3	868.1379	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 868.47@cid35.00 [225.00-2000.00]	1.81	0.27	159.79
323682	7970	Predicted	4	0.888	6	1	0.44	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1677.82@cid35.00 [450.00-2000.00]	1.81	0.27	159.79
323682	7971	Predicted	4	1.561	7	1	0.46	3	1050.8948	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1051.23@cid35.00 [275.00-2000.00]	1.81	0.27	159.79
323682	7972	Predicted	4	1.797	8	1	0.47	3	787.0935	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 787.43@cid35.00 [205.00-2000.00]	1.81	0.29	159.85
323682	7973	Predicted	4	1.506	9	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 857.96@cid35.00 [225.00-2000.00]	1.81	0.29	159.85
323682	7974	Predicted	4	2.248	10	1	0.48	3	679.3604	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 679.69@cid35.00 [175.00-2000.00]	1.81	0.29	159.85
323682	7975	Predicted	4	1.515	11	1	0.44	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1676.82@cid35.00 [450.00-2000.00]	1.81	0.29	159.85
323682	7976	On	3	0.452	1	0	2.56	3	742.4221	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.29	159.76
323682	7977	Predicted	4	0.055	2	1	0.47	3	742.4223	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 742.76@cid35.00 [190.00-2000.00]	1.81	0.49	160.12
323682	7978	Predicted	4	0.785	3	1	0.46	3	914.5029	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 914.84@cid35.00 [240.00-2000.00]	1.81	0.49	160.12
323682	7979	Predicted	4	1.112	4	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 855.96@cid35.00 [225.00-2000.00]	1.81	0.49	160.12
323682	7980	Predicted	4	0.711	5	1	0.47	4	591.7937	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 592.04@cid35.00 [150.00-2000.00]	1.81	0.49	160.12
323682	7981	Predicted	4	0.797	6	1	0.47	3	788.7195	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 789.06@cid35.00 [205.00-2000.00]	1.81	0.33	160.06
323682	7982	Predicted	4	0.950	7	1	0.46	3	631.9933	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 632.33@cid35.00 [160.00-1910.00]	1.81	0.33	160.06
323682	7983	Predicted	4	0.170	8	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 741.67@cid35.00 [190.00-2000.00]	1.81	0.33	160.06
323682	7984	Predicted	4	2.175	9	1	0.46	2	1180.1414	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1180.64@cid35.00 [315.00-2000.00]	1.81	0.33	160.06
323682	7985	Predicted	4	3.227	10	1	0.47	3	892.4641	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 892.46@cid35.00 [235.00-2000.00]	1.81	0.26	160.09
